HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,ENDO,COAST,ORDER,SORT
5080055960,0,5080055960,5080055960,0,0,9.2,9.2,"56110101","0","1","0","4096"
5080055970,0,5080055970,5080055970,0,0,325.1,325.2,"56110102","0","0","1","4097"
5080055980,0,5080055980,5080055980,0,0,166.3,166.6,"56110103","0","1","0","4098"
5080055990,0,5080055990,5080055990,0,0,1424.4,1424.4,"56110104","0","0","1","4099"
5080056000,0,5080056000,5080056000,0,0,19.8,19.9,"56110105","0","1","0","4100"
5080056010,0,5080056010,5080056010,0,0,677.9,677.9,"56110106","0","0","1","4101"
5080056020,0,5080056020,5080056020,0,0,241.5,241.5,"56110107","0","1","0","4102"
5080056060,0,5080056060,5080056060,0,0,2253.8,2253.9,"56110108","0","0","1","4103"
5080056070,0,5080056070,5080056070,0,0,50.3,50.3,"56110109","0","1","0","4104"
5080056090,0,5080056090,5080056090,0,0,1784.2,4664.4,"56110201","0","0","1","4105"
5080592120,5080056090,5080056090,5080056090,142.6,142.6,249.4,2623,"56110203","0","0","1","4106"
5080592110,5080056090,5080056090,5080056090,142.6,142.6,257.1,257.2,"56110202","0","0","2","4107"
5080592300,5080592120,5080056090,5080056090,163.9,163.9,169.6,2066.1,"56110205","0","0","1","4108"
5080592270,5080592120,5080056090,5080056090,163.9,163.9,307.8,307.8,"56110204","0","0","2","4109"
5080592340,5080592300,5080056090,5080056090,176.9,176.9,845.9,1490.9,"56110207","0","0","1","4110"
5080592310,5080592300,5080056090,5080056090,176.9,176.9,405.5,405.5,"56110206","0","0","2","4111"
5080590120,5080592340,5080056090,5080056090,233.2,233.2,454,454,"56110209","0","0","1","4112"
5080590070,5080592340,5080056090,5080056090,233.2,233.2,190.8,190.8,"56110208","0","0","2","4113"
5080056100,0,5080056100,5080056100,0,0,109.4,109.4,"56110310","0","1","0","4114"
5080056110,0,5080056110,5080056110,0,0,1354.8,1354.8,"56110320","0","0","1","4115"
5080056120,0,5080056120,5080056120,0,0,75.5,75.6,"56110330","0","1","0","4116"
5080056130,0,5080056130,5080056130,0,0,859.3,859.6,"56110340","0","0","1","4117"
5080056140,0,5080056140,5080056140,0,0,969.5,969.5,"56110350","0","1","0","4118"
5080056190,0,5080056190,5080056190,0,0,455.2,4366.2,"56110361","0","0","1","4119"
5080594360,5080056190,5080056190,5080056190,38.1,38.1,360.4,360.4,"56110362","0","0","2","4120"
5080594410,5080056190,5080056190,5080056190,38.3,38.3,607.9,3550.7,"56110363","0","0","1","4121"
5080593560,5080594410,5080056190,5080056190,84.7,84.7,99.4,2456.2,"56110365","0","0","1","4122"
5080593520,5080594410,5080056190,5080056190,84.7,84.7,486.8,487,"56110364","0","0","2","4123"
5080593730,5080593560,5080056190,5080056190,95,95,184.8,1618.8,"56110367","0","0","1","4124"
5080593680,5080593560,5080056190,5080056190,95,95,738.1,738.1,"56110366","0","0","2","4125"
5080593530,5080593730,5080056190,5080056190,118.8,118.8,191.8,191.8,"56110368","0","0","2","4126"
5080593480,5080593730,5080056190,5080056190,118.9,118.9,1242,1242.2,"56110369","0","0","1","4127"
5080056200,0,5080056200,5080056200,0,0,48.4,48.4,"56110370","0","1","0","4128"
5080056220,0,5080056220,5080056220,0,0,1609.1,1609.4,"56110380","0","0","1","4129"
5080056230,0,5080056230,5080056230,0,0,111.7,111.7,"56110390","0","1","0","4130"
5080056250,0,5080056250,5080056250,0,0,87,22582.6,"56110410","0","0","1","4131"
5080592770,5080056250,5080056250,5080056250,8.2,8.2,706,706.4,"56110420","0","0","2","4132"
5080592690,5080056250,5080056250,5080056250,8.3,8.3,1737.4,21789.4,"56110431","0","0","1","4133"
5080589530,5080592690,5080056250,5080056250,106.9,106.9,560.2,560.2,"56110432","0","0","2","4134"
5080589540,5080592690,5080056250,5080056250,107,107,419.1,19492,"56110433","0","0","1","4135"
5080588360,5080589540,5080056250,5080056250,147.6,147.6,592.2,592.2,"56110434","0","0","2","4136"
5080588380,5080589540,5080056250,5080056250,147.8,147.8,3137.4,18480.5,"56110435","0","0","1","4137"
5080586690,5080588380,5080056250,5080056250,297.9,297.9,570.2,570.2,"56110436","0","0","2","4138"
5080586650,5080588380,5080056250,5080056250,298.1,298.1,245.7,14773.3,"56110437","0","0","1","4139"
5080586040,5080586650,5080056250,5080056250,314.9,314.9,649.9,649.9,"56110438","0","0","2","4140"
5080586000,5080586650,5080056250,5080056250,314.9,314.9,123.6,13877.7,"56110439","0","0","1","4141"
5080584990,5080586000,5080056250,5080056250,330,330,632.7,9623.9,"56110450","0","0","1","4142"
5080584920,5080586000,5080056250,5080056250,330,330,237.2,4130.2,"56110441","0","0","2","4143"
5080584010,5080584920,5080056250,5080056250,339.8,339.8,698.5,698.5,"56110442","0","0","3","4144"
5080584020,5080584920,5080056250,5080056250,340,340,767.8,3194.5,"56110443","0","0","2","4145"
5080584840,5080584990,5080056250,5080056250,361.5,361.5,2065,7906.3,"56110470","0","0","1","4146"
5080584930,5080584990,5080056250,5080056250,361.7,361.7,1085,1085.1,"56110460","0","0","2","4147"
5080581420,5080584020,5080056250,5080056250,396.8,396.8,410.6,410.7,"56110444","0","0","3","4148"
5080581360,5080584020,5080056250,5080056250,397,397,345.8,2016,"56110445","0","0","2","4149"
5080579460,5080581360,5080056250,5080056250,419.2,419.2,146,1368.7,"56110447","0","0","2","4150"
5080579400,5080581360,5080056250,5080056250,419.4,419.4,301.6,301.6,"56110446","0","0","3","4151"
5080579120,5080579460,5080056250,5080056250,431.8,431.8,230.8,230.8,"56110448","0","0","3","4152"
5080579040,5080579460,5080056250,5080056250,432.1,432.1,991.9,991.9,"56110449","0","0","2","4153"
5080583750,5080584840,5080056250,5080056250,450.6,450.6,2689,2689.3,"56110480","0","0","2","4154"
5080583800,5080584840,5080056250,5080056250,450.6,450.6,643.3,3152.1,"56110491","0","0","1","4155"
5080586620,5080583800,5080056250,5080056250,487.2,487.2,114.5,2037.8,"56110493","0","0","1","4156"
5080586610,5080583800,5080056250,5080056250,487.2,487.2,470.6,470.8,"56110492","0","0","2","4157"
5080586910,5080586620,5080056250,5080056250,496.5,496.5,120.1,1683.2,"56110495","0","0","1","4158"
5080586960,5080586620,5080056250,5080056250,496.5,496.5,240.2,240.2,"56110494","0","0","2","4159"
5080586810,5080586910,5080056250,5080056250,507.7,507.7,407.8,407.8,"56110496","0","0","2","4160"
5080586820,5080586910,5080056250,5080056250,507.9,507.9,117.1,1155.5,"56110497","0","0","1","4161"
5080587230,5080586820,5080056250,5080056250,520.5,520.5,513.1,513.1,"56110498","0","0","2","4162"
5080587180,5080586820,5080056250,5080056250,520.5,520.5,525.1,525.3,"56110499","0","0","1","4163"
5080056260,0,5080056260,5080056260,0,0,253.4,253.4,"56110501","0","1","0","4164"
5080056280,0,5080056280,5080056280,0,0,448.1,448.1,"56110502","0","0","1","4165"
5080056290,0,5080056290,5080056290,0,0,473.9,474,"56110503","0","1","0","4166"
5080056300,0,5080056300,5080056300,0,0,230,230,"56110504","0","0","1","4167"
5080056310,0,5080056310,5080056310,0,0,183,183,"56110505","0","1","0","4168"
5080056340,0,5080056340,5080056340,0,0,747,747.3,"56110506","0","0","1","4169"
5080056350,0,5080056350,5080056350,0,0,28.8,28.8,"56110507","0","1","0","4170"
5080056360,0,5080056360,5080056360,0,0,646.1,646.1,"56110508","0","0","1","4171"
5080056370,0,5080056370,5080056370,0,0,113.4,113.4,"56110509","0","1","0","4172"
5080056390,0,5080056390,5080056390,0,0,0.9,4834.1,"56110601","0","0","1","4173"
5080582650,5080056390,5080056390,5080056390,1,1,63.3,3676,"56110603","0","0","1","4174"
5080582680,5080056390,5080056390,5080056390,1,1,1157.5,1157.5,"56110602","0","0","2","4175"
5080582330,5080582650,5080056390,5080056390,7.3,7.3,556,556,"56110604","0","0","2","4176"
5080582470,5080582650,5080056390,5080056390,7.4,7.4,563.9,3056.5,"56110605","0","0","1","4177"
5080583470,5080582470,5080056390,5080056390,69,69,665.7,665.7,"56110606","0","0","2","4178"
5080583420,5080582470,5080056390,5080056390,69.2,69.2,500.9,1826.8,"56110607","0","0","1","4179"
5080582910,5080583420,5080056390,5080056390,96.5,96.5,813.4,813.4,"56110609","0","0","1","4180"
5080582820,5080583420,5080056390,5080056390,96.5,96.5,512.5,512.5,"56110608","0","0","2","4181"
5080056400,0,5080056400,5080056400,0,0,425.9,425.9,"56110700","0","1","0","4182"
5080056430,0,5080056430,5080056430,0,0,15,11280.6,"56110810","0","0","1","4183"
5080573180,5080056430,5080056430,5080056430,5.6,5.6,170.6,9699.4,"56110830","0","0","1","4184"
5080573270,5080056430,5080056430,5080056430,5.8,5.8,1566.3,1566.3,"56110820","0","0","2","4185"
5080573340,5080573180,5080056430,5080056430,10,10,56.9,7895.9,"56110850","0","0","1","4186"
5080573280,5080573180,5080056430,5080056430,10,10,1633,1633.1,"56110840","0","0","2","4187"
5080573610,5080573340,5080056430,5080056430,22.6,22.6,735.6,735.6,"56110860","0","0","2","4188"
5080573700,5080573340,5080056430,5080056430,22.8,22.8,1368.5,7103.4,"56110870","0","0","1","4189"
5080578430,5080573700,5080056430,5080056430,126.7,126.7,1436.8,1436.8,"56110880","0","0","2","4190"
5080578390,5080573700,5080056430,5080056430,126.7,126.7,68.9,4298.1,"56110891","0","0","1","4191"
5080577360,5080578390,5080056430,5080056430,139.2,139.2,228.9,229,"56110892","0","0","2","4192"
5080577320,5080578390,5080056430,5080056430,139.4,139.4,337.8,4000,"56110893","0","0","1","4193"
5080576200,5080577320,5080056430,5080056430,161.3,161.3,37.4,3106.6,"56110895","0","0","1","4194"
5080576140,5080577320,5080056430,5080056430,161.5,161.5,555.8,555.8,"56110894","0","0","2","4195"
5080576210,5080576200,5080056430,5080056430,168,168,399.5,399.5,"56110896","0","0","2","4196"
5080576150,5080576200,5080056430,5080056430,168.2,168.2,303.6,2669.9,"56110897","0","0","1","4197"
5080576030,5080576150,5080056430,5080056430,189.8,189.8,561.9,561.9,"56110898","0","0","2","4198"
5080576000,5080576150,5080056430,5080056430,190,190,1804.4,1804.4,"56110899","0","0","1","4199"
5080056440,0,5080056440,5080056440,0,0,411.9,411.9,"56110900","0","1","0","4200"
5080056460,0,5080056460,5080056460,0,0,83.6,99518.7,"56121001","0","0","1","4201"
5080564090,5080056460,5080056460,5080056460,12,12,195.4,97925.3,"56121003","0","0","1","4202"
5080564160,5080056460,5080056460,5080056460,12.2,12.2,1509.6,1509.9,"56121002","0","0","2","4203"
5080562740,5080564090,5080056460,5080056460,33,33,1664.9,1664.9,"56121004","0","0","2","4204"
5080562690,5080564090,5080056460,5080056460,33.2,33.2,1763.5,96065.2,"56121005","0","0","1","4205"
5080558900,5080562690,5080056460,5080056460,70.5,70.5,799.4,92890.1,"56121007","0","0","1","4206"
5080558810,5080562690,5080056460,5080056460,70.6,70.6,1536.4,1536.4,"56121006","0","0","2","4207"
5080556120,5080558900,5080056460,5080056460,116,116,855.9,855.9,"56121008","0","0","2","4208"
5080556240,5080558900,5080056460,5080056460,116,116,451.9,91235.2,"56121009","0","0","1","4209"
5080558240,5080556240,5080056460,5080056460,146.5,146.5,4.7,13413.6,"56122010","0","0","2","4210"
5080558410,5080556240,5080056460,5080056460,146.6,146.6,866,77370.1,"56123010","0","0","1","4211"
5080558250,5080558240,5080056460,5080056460,148.9,148.9,343.2,6464.7,"56122030","0","0","2","4212"
5080558090,5080558240,5080056460,5080056460,148.9,148.9,185.6,6944.2,"56122021","0","0","3","4213"
5080554870,5080558090,5080056460,5080056460,174.6,174.6,867.7,867.7,"56122022","0","0","4","4214"
5080554740,5080558090,5080056460,5080056460,174.8,174.8,2399,5891,"56122023","0","0","3","4215"
5080559510,5080558250,5080056460,5080056460,180.5,180.5,738.2,738.2,"56122040","0","0","3","4216"
5080559520,5080558250,5080056460,5080056460,180.7,180.7,338.8,5383.2,"56122050","0","0","2","4217"
5080563280,5080558410,5080056460,5080056460,194.3,194.3,596.1,596.2,"56123020","0","0","2","4218"
5080563380,5080558410,5080056460,5080056460,194.3,194.3,176.4,75908,"56123030","0","0","1","4219"
5080557340,5080559520,5080056460,5080056460,205.3,205.3,358.1,358.1,"56122060","0","0","3","4220"
5080557460,5080559520,5080056460,5080056460,205.5,205.5,1818.7,4686.4,"56122070","0","0","2","4221"
5080565700,5080563380,5080056460,5080056460,210.6,210.6,1244.5,73706.1,"56123050","0","0","1","4222"
5080565690,5080563380,5080056460,5080056460,210.6,210.6,2025.7,2025.7,"56123040","0","0","2","4223"
5080568180,5080565700,5080056460,5080056460,256.7,256.7,314.9,3204.5,"56123061","0","0","2","4224"
5080568150,5080565700,5080056460,5080056460,256.9,256.9,447.5,69257.3,"56123070","0","0","1","4225"
5080554030,5080557460,5080056460,5080056460,273.3,273.3,361,361,"56122080","0","0","3","4226"
5080554020,5080557460,5080056460,5080056460,273.5,273.5,2506.7,2506.8,"56122090","0","0","2","4227"
5080567240,5080568150,5080056460,5080056460,277.1,277.1,1170.3,1170.3,"56123080","0","0","2","4228"
5080567130,5080568150,5080056460,5080056460,277.1,277.1,1660,67639.9,"56123090","0","0","1","4229"
5080570100,5080568180,5080056460,5080056460,280.8,280.8,563.3,2661.6,"56123063","0","0","2","4230"
5080570130,5080568180,5080056460,5080056460,280.9,280.9,227.6,227.8,"56123062","0","0","3","4231"
5080540100,5080554740,5080056460,5080056460,306.3,306.3,1366.6,1366.7,"56122024","0","0","4","4232"
5080539940,5080554740,5080056460,5080056460,306.5,306.5,447.6,2125.1,"56122025","0","0","3","4233"
5080572150,5080570100,5080056460,5080056460,317.3,317.3,238.3,238.4,"56123064","0","0","3","4234"
5080572160,5080570100,5080056460,5080056460,317.4,317.4,113,1860.3,"56123065","0","0","2","4235"
5080572830,5080572160,5080056460,5080056460,328.1,328.1,24.5,1259.4,"56123067","0","0","2","4236"
5080572700,5080572160,5080056460,5080056460,328.3,328.3,487.9,487.9,"56123066","0","0","3","4237"
5080573620,5080572830,5080056460,5080056460,334.5,334.5,348.9,349,"56123068","0","0","3","4238"
5080573710,5080572830,5080056460,5080056460,334.7,334.7,885.9,885.9,"56123069","0","0","2","4239"
5080535830,5080539940,5080056460,5080056460,337.4,337.4,440,440,"56122026","0","0","4","4240"
5080535790,5080539940,5080056460,5080056460,337.4,337.4,547.4,1237.6,"56122027","0","0","3","4241"
5080560670,5080567130,5080056460,5080056460,344.8,344.8,1259.2,44883.1,"56125010","0","0","1","4242"
5080560780,5080567130,5080056460,5080056460,345,345,2117.3,21096.8,"56124100","0","0","2","4243"
5080532660,5080535790,5080056460,5080056460,358.7,358.7,299.7,299.7,"56122028","0","0","4","4244"
5080532610,5080535790,5080056460,5080056460,358.8,358.8,390.5,390.5,"56122029","0","0","3","4245"
5080555930,5080560670,5080056460,5080056460,406.2,406.2,2182.9,2182.9,"56125020","0","0","2","4246"
5080555780,5080560670,5080056460,5080056460,406.4,406.4,29.1,41441.2,"56125030","0","0","1","4247"
5080554660,5080555780,5080056460,5080056460,412.5,412.5,106.4,41055.5,"56125050","0","0","1","4248"
5080554880,5080555780,5080056460,5080056460,412.5,412.5,356.6,356.6,"56125040","0","0","2","4249"
5080553460,5080554660,5080056460,5080056460,420.8,420.8,501.2,501.2,"56125060","0","0","2","4250"
5080553450,5080554660,5080056460,5080056460,420.9,420.9,425,40447.9,"56125070","0","0","1","4251"
5080566740,5080560780,5080056460,5080056460,429,429,153.4,3626.4,"56124201","0","0","3","4252"
5080566770,5080560780,5080056460,5080056460,429.2,429.2,2535.4,15353.3,"56124300","0","0","2","4253"
5080550890,5080553450,5080056460,5080056460,437.4,437.4,614.6,36100.3,"56125090","0","0","1","4254"
5080550880,5080553450,5080056460,5080056460,437.4,437.4,61.2,3922.6,"56125081","0","0","2","4255"
5080566780,5080566740,5080056460,5080056460,445.2,445.2,409.5,409.7,"56124202","0","0","4","4256"
5080566710,5080566740,5080056460,5080056460,445.4,445.4,692.9,3063.3,"56124203","0","0","3","4257"
5080550160,5080550880,5080056460,5080056460,447.9,447.9,652.9,652.9,"56125082","0","0","3","4258"
5080550070,5080550880,5080056460,5080056460,448.1,448.1,872.6,3208.5,"56125083","0","0","2","4259"
5080565250,5080566710,5080056460,5080056460,474.1,474.1,634.7,634.7,"56124204","0","0","4","4260"
5080565000,5080566710,5080056460,5080056460,474.2,474.2,199,1735.8,"56124205","0","0","3","4261"
5080546000,5080550890,5080056460,5080056460,475.6,475.6,646.2,12186.7,"56126010","0","0","2","4262"
5080546200,5080550890,5080056460,5080056460,475.8,475.8,957.8,23298.9,"56127010","0","0","1","4263"
5080565300,5080565000,5080056460,5080056460,491.5,491.5,33.5,1188.9,"56124207","0","0","3","4264"
5080565140,5080565000,5080056460,5080056460,491.5,491.5,347.9,347.9,"56124206","0","0","4","4265"
5080565510,5080565300,5080056460,5080056460,498.3,498.3,476.1,476.3,"56124209","0","0","3","4266"
5080565350,5080565300,5080056460,5080056460,498.4,498.4,679.1,679.2,"56124208","0","0","4","4267"
5080542080,5080546000,5080056460,5080056460,502.3,502.3,892.2,892.3,"56126020","0","0","3","4268"
5080542020,5080546000,5080056460,5080056460,502.3,502.3,576.5,10648.2,"56126031","0","0","2","4269"
5080541620,5080550070,5080056460,5080056460,503.6,503.6,50,2058.5,"56125085","0","0","2","4270"
5080541610,5080550070,5080056460,5080056460,503.8,503.8,277.6,277.6,"56125084","0","0","3","4271"
5080573760,5080566770,5080056460,5080056460,506.3,506.3,36.1,6910.6,"56124501","0","0","2","4272"
5080573840,5080566770,5080056460,5080056460,506.3,506.3,3.6,5907.4,"56124410","0","0","3","4273"
5080574090,5080573840,5080056460,5080056460,508.9,508.9,575.2,575.3,"56124420","0","0","4","4274"
5080574100,5080573840,5080056460,5080056460,509.1,509.1,133.7,5328.3,"56124430","0","0","3","4275"
5080547650,5080546200,5080056460,5080056460,509.8,509.8,1755.2,1755.2,"56127020","0","0","2","4276"
5080547530,5080546200,5080056460,5080056460,509.8,509.8,782.6,20586,"56127030","0","0","1","4277"
5080540400,5080541620,5080056460,5080056460,511.7,511.7,677,1826.1,"56125087","0","0","2","4278"
5080540410,5080541620,5080056460,5080056460,511.7,511.7,182.4,182.4,"56125086","0","0","3","4279"
5080573550,5080573760,5080056460,5080056460,513,513,372.3,6624.5,"56124503","0","0","2","4280"
5080573470,5080573760,5080056460,5080056460,513,513,250.1,250.1,"56124502","0","0","3","4281"
5080575530,5080574100,5080056460,5080056460,523.3,523.3,454.2,454.2,"56124440","0","0","4","4282"
5080575540,5080574100,5080056460,5080056460,523.4,523.4,151.9,4740.3,"56124450","0","0","3","4283"
5080575760,5080575540,5080056460,5080056460,530.2,530.2,1833.2,2570.7,"56124470","0","0","3","4284"
5080575670,5080575540,5080056460,5080056460,530.3,530.3,2017.8,2017.8,"56124460","0","0","4","4285"
5080538410,5080542020,5080056460,5080056460,537.4,537.4,40.4,9863.9,"56126033","0","0","2","4286"
5080538570,5080542020,5080056460,5080056460,537.6,537.6,207.9,207.9,"56126032","0","0","3","4287"
5080571910,5080573550,5080056460,5080056460,540.6,540.6,363.9,363.9,"56124504","0","0","3","4288"
5080572110,5080573550,5080056460,5080056460,540.8,540.8,847.6,5888.1,"56124505","0","0","2","4289"
5080537680,5080538410,5080056460,5080056460,544.6,544.6,492.7,492.9,"56126034","0","0","3","4290"
5080537620,5080538410,5080056460,5080056460,544.7,544.7,509.7,9330.6,"56126035","0","0","2","4291"
5080544760,5080547530,5080056460,5080056460,546.6,546.6,184.9,18467.5,"56127050","0","0","1","4292"
5080544890,5080547530,5080056460,5080056460,546.6,546.6,1336.2,1336.2,"56127040","0","0","2","4293"
5080533970,5080540400,5080056460,5080056460,557.5,557.5,962.7,962.7,"56125089","0","0","2","4294"
5080533980,5080540400,5080056460,5080056460,557.5,557.5,186.3,186.3,"56125088","0","0","3","4295"
5080543960,5080544760,5080056460,5080056460,562.9,562.9,987.2,17762.4,"56127070","0","0","1","4296"
5080543850,5080544760,5080056460,5080056460,563,563,520.1,520.3,"56127060","0","0","2","4297"
5080534730,5080537620,5080056460,5080056460,570.8,570.8,580.3,8313.7,"56126037","0","0","2","4298"
5080534720,5080537620,5080056460,5080056460,570.8,570.8,507.4,507.4,"56126036","0","0","3","4299"
5080571200,5080572110,5080056460,5080056460,573.1,573.1,309.4,4736.2,"56124507","0","0","2","4300"
5080571280,5080572110,5080056460,5080056460,573.2,573.2,304.5,304.5,"56124506","0","0","3","4301"
5080571540,5080571200,5080056460,5080056460,587.6,587.6,95.7,3799.7,"56124509","0","0","2","4302"
5080571620,5080571200,5080056460,5080056460,587.6,587.6,627.1,627.1,"56124508","0","0","3","4303"
5080533900,5080534730,5080056460,5080056460,593.8,593.8,232.8,7373.2,"56126039","0","0","2","4304"
5080534060,5080534730,5080056460,5080056460,593.8,593.8,360.2,360.3,"56126038","0","0","3","4305"
5080571360,5080571540,5080056460,5080056460,594.1,594.1,1508.1,1508.2,"56124600","0","0","3","4306"
5080571460,5080571540,5080056460,5080056460,594.1,594.1,176.3,2195.8,"56124700","0","0","2","4307"
5080541010,5080543960,5080056460,5080056460,599.1,599.1,148.1,16161.3,"56127091","0","0","1","4308"
5080541170,5080543960,5080056460,5080056460,599.1,599.1,614,614,"56127080","0","0","2","4309"
5080539570,5080541010,5080056460,5080056460,610.9,610.9,370,15653.9,"56127093","0","0","1","4310"
5080539480,5080541010,5080056460,5080056460,610.9,610.9,359.1,359.2,"56127092","0","0","2","4311"
5080572020,5080571460,5080056460,5080056460,611.6,611.6,838.1,838.4,"56124800","0","0","3","4312"
5080572130,5080571460,5080056460,5080056460,611.8,611.8,1181,1181.2,"56124900","0","0","2","4313"
5080532110,5080533900,5080056460,5080056460,615.6,615.6,1750.4,1750.5,"56126040","0","0","3","4314"
5080532020,5080533900,5080056460,5080056460,615.8,615.8,105.1,5389.8,"56126050","0","0","2","4315"
5080583240,5080575760,5080056460,5080056460,621.8,621.8,419.9,419.9,"56124490","0","0","3","4316"
5080583270,5080575760,5080056460,5080056460,621.8,621.8,317.6,317.7,"56124480","0","0","4","4317"
5080538800,5080539570,5080056460,5080056460,627.8,627.8,406.4,15074,"56127095","0","0","1","4318"
5080530110,5080532020,5080056460,5080056460,627.9,627.9,1526.9,1526.9,"56126060","0","0","3","4319"
5080538700,5080539570,5080056460,5080056460,627.9,627.9,209.8,209.8,"56127094","0","0","2","4320"
5080530060,5080532020,5080056460,5080056460,627.9,627.9,1778.4,3757.7,"56126070","0","0","2","4321"
5080538160,5080538800,5080056460,5080056460,643.8,643.8,127,14200,"56127097","0","0","1","4322"
5080538100,5080538800,5080056460,5080056460,643.9,643.9,467.8,467.8,"56127096","0","0","2","4323"
5080539410,5080538160,5080056460,5080056460,653,653,307.7,307.7,"56127098","0","0","2","4324"
5080539490,5080538160,5080056460,5080056460,653,653,454.2,13765.4,"56127099","0","0","1","4325"
5080524990,5080530060,5080056460,5080056460,672.5,672.5,1087,1087.1,"56126090","0","0","2","4326"
5080524920,5080530060,5080056460,5080056460,672.7,672.7,892.5,892.6,"56126080","0","0","3","4327"
5080543690,5080539490,5080056460,5080056460,679.4,679.4,183.2,4688.6,"56128001","0","0","2","4328"
5080543700,5080539490,5080056460,5080056460,679.6,679.6,349.2,8622.6,"56129001","0","0","1","4329"
5080544690,5080543690,5080056460,5080056460,691.4,691.4,193.9,193.9,"56128002","0","0","3","4330"
5080544770,5080543690,5080056460,5080056460,691.4,691.4,585.4,4311.7,"56128003","0","0","2","4331"
5080544110,5080543700,5080056460,5080056460,707.1,707.1,1205.3,1205.3,"56129002","0","0","2","4332"
5080544260,5080543700,5080056460,5080056460,707.2,707.2,48.9,7068,"56129003","0","0","1","4333"
5080544990,5080544260,5080056460,5080056460,714.2,714.2,1741.5,1741.7,"56129004","0","0","2","4334"
5080545070,5080544260,5080056460,5080056460,714.4,714.4,298,5277.5,"56129005","0","0","1","4335"
5080549060,5080544770,5080056460,5080056460,719.1,719.1,1271.3,1271.3,"56128004","0","0","3","4336"
5080549180,5080544770,5080056460,5080056460,719.2,719.2,1228.6,2454.8,"56128005","0","0","2","4337"
5080548210,5080545070,5080056460,5080056460,735.8,735.8,2686.1,4533.7,"56129007","0","0","1","4338"
5080548220,5080545070,5080056460,5080056460,735.8,735.8,445.7,445.7,"56129006","0","0","2","4339"
5080556500,5080549180,5080056460,5080056460,774.4,774.4,202.4,202.4,"56128006","0","0","3","4340"
5080556580,5080549180,5080056460,5080056460,774.4,774.4,280,1023.6,"56128007","0","0","2","4341"
5080559060,5080556580,5080056460,5080056460,791.9,791.9,231.1,231.1,"56128008","0","0","3","4342"
5080559120,5080556580,5080056460,5080056460,791.9,791.9,512.4,512.5,"56128009","0","0","2","4343"
5080560230,5080548210,5080056460,5080056460,816.6,816.6,1207.7,1207.7,"56129009","0","0","1","4344"
5080560260,5080548210,5080056460,5080056460,816.6,816.6,640.2,640.3,"56129008","0","0","2","4345"
5080056470,0,5080056470,5080056470,0,0,1048.4,1048.4,"56130100","0","1","0","4346"
5080056510,0,5080056510,5080056510,0,0,104.6,13737.5,"56130210","0","0","1","4347"
5080550980,5080056510,5080056510,5080056510,17.2,17.2,1391.9,1391.9,"56130220","0","0","2","4348"
5080550860,5080056510,5080056510,5080056510,17.4,17.4,995.6,12240.9,"56130230","0","0","1","4349"
5080545400,5080550860,5080056510,5080056510,109.3,109.3,1582.5,1582.5,"56130240","0","0","2","4350"
5080545190,5080550860,5080056510,5080056510,109.5,109.5,826.2,9662.9,"56130250","0","0","1","4351"
5080537830,5080545190,5080056510,5080056510,158.9,158.9,1909.9,1909.9,"56130260","0","0","2","4352"
5080537740,5080545190,5080056510,5080056510,158.9,158.9,684.5,6926.5,"56130271","0","0","1","4353"
5080533480,5080537740,5080056510,5080056510,191.8,191.8,171.3,171.4,"56130272","0","0","2","4354"
5080533390,5080537740,5080056510,5080056510,191.8,191.8,445.4,6071,"56130273","0","0","1","4355"
5080529980,5080533390,5080056510,5080056510,216.7,216.7,216.7,216.7,"56130274","0","0","2","4356"
5080529930,5080533390,5080056510,5080056510,216.7,216.7,62.3,5408.8,"56130275","0","0","1","4357"
5080528680,5080529930,5080056510,5080056510,226.6,226.6,885.7,5087.9,"56130277","0","0","1","4358"
5080528580,5080529930,5080056510,5080056510,226.6,226.6,258.6,258.6,"56130276","0","0","2","4359"
5080523090,5080528680,5080056510,5080056510,265.7,265.7,298.1,3645.7,"56130279","0","0","1","4360"
5080522960,5080528680,5080056510,5080056510,265.9,265.9,556.3,556.3,"56130278","0","0","2","4361"
5080524600,5080523090,5080056510,5080056510,294.5,294.5,1548.9,1548.9,"56130280","0","0","2","4362"
5080524670,5080523090,5080056510,5080056510,294.7,294.7,1799,1799,"56130290","0","0","1","4363"
5080056520,0,5080056520,5080056520,0,0,744.1,744.1,"56130301","0","1","0","4364"
5080056540,0,5080056540,5080056540,0,0,394.3,3651.7,"56130401","0","0","1","4365"
5080531320,5080056540,5080056540,5080056540,41.3,41.3,983.2,983.2,"56130402","0","0","2","4366"
5080531250,5080056540,5080056540,5080056540,41.3,41.3,897.2,2274.1,"56130403","0","0","1","4367"
5080521750,5080531250,5080056540,5080056540,112,112,12.8,1081.8,"56130405","0","0","1","4368"
5080521600,5080531250,5080056540,5080056540,112.2,112.2,295.2,295.2,"56130404","0","0","2","4369"
5080521970,5080521750,5080056540,5080056540,113.6,113.6,252.2,252.2,"56130406","0","0","2","4370"
5080522100,5080521750,5080056540,5080056540,113.6,113.6,48.4,816.9,"56130407","0","0","1","4371"
5080523770,5080522100,5080056540,5080056540,125,125,440.4,440.6,"56130409","0","0","1","4372"
5080523800,5080522100,5080056540,5080056540,125.2,125.2,328,328,"56130408","0","0","2","4373"
